1.566032,1.620409,1.334948
1.56597,1.620458,1.335044
1.565987,1.62042,1.334978
1.566176,1.620632,1.335196
1.566228,1.620567,1.335098
1.566238,1.620564,1.33508
1.566221,1.620554,1.335028
1.56622,1.620583,1.335079
1.566232,1.620504,1.33496
1.566227,1.620513,1.335023
1.566167,1.620443,1.334921
1.566118,1.620446,1.334998
1.566118,1.620356,1.334971
1.566075,1.620379,1.335068
1.566041,1.620314,1.335033
1.566018,1.6203,1.335061
1.565988,1.620266,1.335077
1.565982,1.620239,1.335086
1.565956,1.620225,1.335138
1.565942,1.620275,1.335254
1.565889,1.620173,1.335223
1.565883,1.620157,1.335274
1.565861,1.620112,1.335321
1.565825,1.62008,1.335361
1.565792,1.620065,1.335436
1.565788,1.620024,1.335468
1.565814,1.620013,1.335513
1.56577,1.62008,1.33562
1.565775,1.620066,1.335629
1.565802,1.620063,1.335658
1.565795,1.620021,1.335603
1.56576,1.620031,1.335569
1.565774,1.620071,1.335686
1.565795,1.620003,1.335573
1.565791,1.620029,1.335534
1.565806,1.620064,1.335496
1.565835,1.620059,1.335435
1.565829,1.620074,1.335431
1.565856,1.620096,1.33536
1.565864,1.62012,1.335295
1.565862,1.620121,1.335252
1.565858,1.620138,1.335209
1.565887,1.620151,1.33515
1.565872,1.620165,1.335079
1.565863,1.620204,1.335026
1.565829,1.620237,1.334967
1.565888,1.620289,1.334967
1.565903,1.620286,1.334887
1.565814,1.620351,1.334804
1.565796,1.620342,1.334701
1.56581,1.620395,1.334746
1.565787,1.620356,1.33467
1.565809,1.620319,1.334681
1.565787,1.620313,1.334671
1.565868,1.620316,1.334773
1.565811,1.620312,1.334671
1.565848,1.6203,1.334774
1.565791,1.620271,1.334681
1.565855,1.620252,1.334763
1.565791,1.620226,1.334671
1.565834,1.620179,1.334732
1.565796,1.62012,1.334721
1.565855,1.620044,1.334874
1.565822,1.619988,1.334793
1.565843,1.619961,1.334877
1.565826,1.619875,1.334834
1.565874,1.619804,1.334863
1.565843,1.619758,1.334771
1.565875,1.61968,1.334819
1.565839,1.619604,1.334748
1.565834,1.61949,1.334721
1.565863,1.619395,1.334756
1.565879,1.619312,1.334719
1.565832,1.619187,1.334563
1.565846,1.619129,1.33463
1.565762,1.619041,1.33446
1.565806,1.618929,1.334392
1.565783,1.618823,1.334326
1.565832,1.618722,1.334347
1.565741,1.618605,1.334162
1.565751,1.618496,1.334074
1.565814,1.618441,1.334209
1.565696,1.61831,1.333975
1.565662,1.618152,1.333881
1.565669,1.617992,1.333777
1.565614,1.617868,1.33368
1.565701,1.617732,1.33373
1.565639,1.617606,1.333631
1.565633,1.617465,1.333503
1.565732,1.617367,1.333639
1.565584,1.617242,1.333372
1.565607,1.617117,1.333376
1.565637,1.61699,1.333398
1.565624,1.616805,1.333363
1.565624,1.616662,1.333328
1.565498,1.61655,1.333147
1.565495,1.616427,1.33312
1.565602,1.616301,1.333337
1.565463,1.616155,1.333068
1.565557,1.616043,1.333236
1.565466,1.615895,1.333027
1.565453,1.615786,1.333078
1.565483,1.615635,1.333086
1.565405,1.615544,1.332944
1.565399,1.615436,1.33294
1.565352,1.615333,1.332917
1.565463,1.615256,1.333114
1.565412,1.615118,1.332951
1.565292,1.61504,1.33279
1.565271,1.614913,1.332812
1.565287,1.614827,1.332917
1.565247,1.614726,1.332746
1.565305,1.614674,1.332813
1.565208,1.614599,1.332681
1.565235,1.614448,1.332615
1.565114,1.614415,1.332486
1.5651,1.614369,1.332409
1.565089,1.614307,1.332345
1.56512,1.614235,1.332383
1.565074,1.614211,1.3323
1.564982,1.6142,1.332124
1.564937,1.614143,1.331969
1.564987,1.614067,1.331999
1.564905,1.614067,1.331875
1.564969,1.614015,1.331849
1.564957,1.613998,1.33176
1.564948,1.613994,1.331712
1.564852,1.614024,1.331568
