1.101918,1.516714,0.979423
1.101954,1.516772,0.979565
1.101921,1.516785,0.979458
1.101916,1.51681,0.979479
1.101754,1.516688,0.979487
1.101789,1.516835,0.979488
1.101712,1.516899,0.979482
1.101714,1.516924,0.979495
1.101693,1.516944,0.979518
1.101706,1.51696,0.979501
1.101631,1.516998,0.97947
1.101619,1.517033,0.979472
1.10167,1.517009,0.979512
1.101428,1.517243,0.979578
1.101551,1.517214,0.979658
1.101626,1.517082,0.97952
1.101583,1.517098,0.97955
1.101481,1.517107,0.979483
1.101498,1.517102,0.97946
1.101489,1.517156,0.979475
1.101452,1.517252,0.979648
1.101422,1.517279,0.979609
1.101418,1.517267,0.979555
1.101287,1.5173,0.97941
1.101432,1.517203,0.979483
1.10143,1.517221,0.979522
1.101464,1.517208,0.979515
1.101459,1.517223,0.979482
1.101354,1.517326,0.979664
1.101423,1.517233,0.979544
1.101479,1.517194,0.979548
1.101411,1.517241,0.979531
1.101437,1.517229,0.979546
1.101452,1.517175,0.97956
1.101404,1.517185,0.979545
1.101418,1.517328,0.979737
1.101352,1.517334,0.979653
1.101393,1.517249,0.979588
1.101417,1.5172,0.979595
1.10146,1.51722,0.97962
1.101298,1.517371,0.979697
1.101373,1.517233,0.979585
1.101358,1.517249,0.979629
1.101374,1.517237,0.97959
1.101348,1.517266,0.979607
1.101269,1.517234,0.979569
1.101308,1.517271,0.979661
1.10132,1.51725,0.97963
1.101286,1.517178,0.979584
1.101169,1.517206,0.979567
1.101272,1.517129,0.97957
1.101273,1.517099,0.979585
1.10126,1.517131,0.979658
1.101172,1.517204,0.979731
1.101096,1.517187,0.979668
1.101175,1.516994,0.979527
1.101195,1.516937,0.979493
1.101174,1.517004,0.979664
1.101184,1.516856,0.979499
1.101293,1.51674,0.97954
1.101265,1.516708,0.979491
1.101131,1.516776,0.979532
1.101153,1.516605,0.979421
1.101209,1.516517,0.979405
1.101029,1.516619,0.979432
1.101223,1.516372,0.979418
1.101163,1.516359,0.979381
1.101224,1.516302,0.979388
1.101236,1.516209,0.97932
1.101264,1.516149,0.979414
1.101172,1.516114,0.979351
1.101111,1.516154,0.979486
1.101186,1.515964,0.979343
1.101016,1.516059,0.979416
1.101103,1.515886,0.979287
1.101203,1.515729,0.979344
1.101114,1.51571,0.979301
1.100966,1.515819,0.979369
1.101104,1.515578,0.979335
1.100955,1.51566,0.979368
1.101043,1.515435,0.979246
1.100981,1.515411,0.979259
1.101044,1.515288,0.979267
1.100972,1.515269,0.979224
1.100976,1.515217,0.979171
1.100906,1.51516,0.979178
1.100928,1.515089,0.979143
1.100865,1.51504,0.979137
1.100919,1.514927,0.979138
1.100861,1.514884,0.979121
1.100819,1.514857,0.979119
1.100824,1.514804,0.979103
1.100821,1.514759,0.979095
1.100808,1.514688,0.979106
1.10077,1.514623,0.979073
1.100777,1.514575,0.979049
1.100839,1.514419,0.978973
1.100703,1.514453,0.979021
1.100746,1.514355,0.979045
1.10073,1.514246,0.978938
1.100634,1.514314,0.978944
1.100671,1.514227,0.979012
1.100544,1.514207,0.978938
1.100512,1.514182,0.978904
1.100495,1.514175,0.97886
1.100578,1.514088,0.978977
1.100459,1.514092,0.9789
1.100462,1.514073,0.978893
1.100431,1.514114,0.978838
1.100471,1.514045,0.978929
1.100358,1.514064,0.978891
1.100311,1.514104,0.97895
1.100335,1.514065,0.97886
1.100254,1.514197,0.979048
1.100245,1.514026,0.978842
1.100211,1.514105,0.978936
1.100277,1.514051,0.978854
1.100143,1.514208,0.979001
1.100045,1.514209,0.978979
1.100201,1.513987,0.978914
1.100108,1.514058,0.978796
1.100107,1.514085,0.978795
1.100057,1.514076,0.978827
1.100191,1.514223,0.978571
1.099989,1.514101,0.978778
1.099967,1.514145,0.978761
1.099963,1.514109,0.978743
1.099935,1.514131,0.978785
1.099914,1.51414,0.97873
1.099873,1.514299,0.978931
1.099878,1.514152,0.978746
1.099982,1.514111,0.978825
1.099939,1.514162,0.978836
1.099802,1.514354,0.978947
1.099828,1.514209,0.97875
1.0999,1.514173,0.978844
1.099633,1.514414,0.978848
1.099758,1.51426,0.97873
1.099858,1.514194,0.978793
1.099768,1.514255,0.978774
1.099743,1.514296,0.978757
1.099737,1.514328,0.978732
1.099838,1.514265,0.978791
1.099729,1.514323,0.978754
1.099708,1.51434,0.978766
1.099642,1.514408,0.978704
1.099796,1.514349,0.978805
1.09951,1.514485,0.978666
1.099663,1.514434,0.978724
1.099632,1.514484,0.978701
1.099744,1.514402,0.978788
1.099618,1.514587,0.978924
1.099769,1.514331,0.978653
1.099597,1.514404,0.978546
1.099716,1.514407,0.978744
1.099585,1.514596,0.978915
1.099575,1.514515,0.978802
1.099529,1.51449,0.978694
1.099628,1.514444,0.978757
1.099515,1.514496,0.978721
1.099488,1.514504,0.978697
1.099472,1.514508,0.97868
1.099543,1.514486,0.978777
1.099442,1.514532,0.978733
1.099428,1.514498,0.978753
1.099383,1.514523,0.978711
1.099393,1.514536,0.978761
1.099369,1.514523,0.978784
1.09925,1.514609,0.978772
1.099329,1.514543,0.978758
1.099297,1.514679,0.978963
1.099329,1.514521,0.978752
1.099513,1.514372,0.978759
1.09932,1.514571,0.97878
1.09932,1.514694,0.978971
1.099346,1.51456,0.978829
1.099351,1.514681,0.979001
1.099499,1.514496,0.978895
1.09927,1.514744,0.978916
1.099384,1.514564,0.978777
1.099396,1.514576,0.978835
1.09929,1.514674,0.978777
1.099316,1.514738,0.978852
1.099431,1.514618,0.97879
1.099492,1.514576,0.978785
1.099529,1.514582,0.978817
1.099511,1.514624,0.978785
1.099442,1.514783,0.978887
1.099567,1.514737,0.979004
1.099743,1.514508,0.978867
1.099511,1.514748,0.978879
1.099575,1.514618,0.978732
1.099676,1.514679,0.978982
1.099853,1.514426,0.978786
1.099743,1.514444,0.978695
1.099875,1.514428,0.978811
1.099895,1.514432,0.978835
1.099842,1.51446,0.978773
1.099805,1.514459,0.978778
1.099985,1.51432,0.978837
1.099894,1.514345,0.978782
1.099841,1.514362,0.978755
1.099959,1.514204,0.978728
1.099988,1.514171,0.978726
1.100016,1.514066,0.978695
1.100027,1.513981,0.978674
1.099944,1.514054,0.978788
1.1002,1.5136,0.97858
1.100193,1.513611,0.978683
1.100255,1.513517,0.978662
